NA_ID,Area ID,NA_TYPE,Date extracted,Method,Qubit Concentration (ng/ul),Volumn (ul),Amount (ng),Re-extraction amount,Total extracted NA amount (ng),NA sheared/used (ng),Shearing volume DNA input (ul),Volume of TE buffer (ul)  for shearing,SL_ID,Notes,Assigned Projects
CGH13-034_NA,,DNA,,,,,0.0,,0.0,68.6,Infinity,-Infinity,CGH13-034,NTRK1?,2010-2017
CGH13-041_NA,,DNA,,,,,0.0,,0.0,29.1,Infinity,-Infinity,CGH13-041,NTRK3,2010-2017
CGH13-044_NA,,DNA,,,,,0.0,,0.0,100.0,Infinity,-Infinity,CGH13-044,NTRK3,2010-2017
CGH13-046_NA,,DNA,,,,,0.0,,0.0,71.1,Infinity,-Infinity,CGH13-046,BRAF,2010-2017
CGH13-058_NA,,DNA,,,,,0.0,,0.0,100.0,Infinity,-Infinity,CGH13-058,NTRK3,2010-2017
CGH13-159,1347 Tumor,DNA,6/27/2017,,5.16,50,258.0,,258.0,250.0,48,2,SGLP-0013,,CGH Validation
CGH13-321,1348 Tumor,DNA,6/27/2017,,4.24,50,212.0,,212.0,212.0,50,0,SGLP-0014,,CGH Validation
CGH13-340,1349 Tumor,DNA,6/27/2017,,8.27,50,413.5,,413.5,250.0,30,20,SGLP-0015,,CGH Validation
CGH14-032,1350 Tumor,DNA,6/27/2017,,7.55,50,377.5,,377.5,250.0,33,17,SGLP-0016,,CGH Validation
CGH14-050,999 Tumor,DNA,,,31.60,10,316.0,,316.0,250.0,8,42,SGLP-0602,DNA from Dermpath/Swapna,PRKC Fused Cases
CGH14-059_NA,,,,,,,0.0,,0.0,100.0,Infinity,-Infinity,CGH14-059,,2010-2017
CGH14-083-D,622 Nevus?,DNA,,,5.02,50,251.0,,251.0,250.0,50,0,SGLP-0351,DNA from Dermpath/Swapna,Possible TERT Fusion
CGH14-119,1351 Tumor,DNA,6/27/2017,,6.09,50,304.5,,304.5,250.0,41,9,SGLP-0017,,CGH Validation
CGH14-144,1352 Tumor,DNA,6/27/2017,,5.86,50,293.0,,293.0,250.0,43,7,SGLP-0018,,CGH Validation
CGH14-145,492 nevus or nevus like,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0406,,Nevus Library
CGH14-147,1001 Tumor,DNA,,,31.44,10,314.4,,314.4,250.0,8,42,SGLP-0604,DNA from Dermpath/Swapna,NRAS Amplified
CGH14-181,1353 Tumor,DNA,6/27/2017,,10.80,50,540.0,,540.0,250.0,23,27,SGLP-0019,,CGH Validation
CGH14-286,1354 Tumor,DNA,6/27/2017,,8.64,50,432.0,,432.0,250.0,29,21,SGLP-0020,,CGH Validation
CGH14-293,1355 Tumor,DNA,6/27/2017,,9.50,50,475.0,,475.0,250.0,26,24,SGLP-0021,,CGH Validation
CGH14-328,1356 Tumor,DNA,6/27/2017,,5.65,50,282.5,,282.5,250.0,44,6,SGLP-0022,,CGH Validation
CGH14-341-D,623 Nevus?,DNA,,,1.89,50,94.5,,94.5,94.5,50,0,SGLP-0352,DNA from Dermpath/Swapna,Possible TERT Fusion
CGH14-348,493 nevus or nevus like,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0407,,Nevus Library
CGH15-043,1357 Tumor,DNA,7/10/2017,,4.80,50,240.0,,240.0,238.0,50,0,SGLP-0050,,CGH Validation
CGH15-064,1358 Tumor,DNA,7/10/2017,,6.80,50,340.0,,340.0,250.0,37,13,SGLP-0051,,CGH Validation
CGH15-081,1359 Tumor,DNA,7/10/2017,,5.50,50,275.0,,275.0,250.0,45,5,SGLP-0052,,CGH Validation
CGH15-082,1360 Tumor,DNA,7/10/2017,,4.80,50,240.0,,240.0,242.0,50,-0,SGLP-0053,,CGH Validation
CGH15-090,1361 Tumor,DNA,7/10/2017,,6.40,50,320.0,,320.0,250.0,39,11,SGLP-0054,,CGH Validation
CGH15-109-D,625 Nevus?,DNA,,,7.88,50,394.0,,394.0,250.0,32,18,SGLP-0354,DNA from Dermpath/Swapna,Possible TERT Fusion
CGH15-115,1362 Tumor,DNA,7/10/2017,,7.60,50,380.0,,380.0,250.0,33,17,SGLP-0055,,CGH Validation
CGH15-139,1363 Tumor,DNA,7/10/2017,,3.70,50,185.0,,185.0,185.0,50,0,SGLP-0056,,CGH Validation
CGH15-151,1364 Tumor,DNA,7/10/2017,,3.70,50,185.0,,185.0,185.5,50,-0,SGLP-0057,,CGH Validation
CGH15-163,1365 Tumor,DNA,7/10/2017,,6.10,50,305.0,,305.0,250.0,41,9,SGLP-0058,,CGH Validation
CGH15-176,1366 Tumor,DNA,7/10/2017,,10.80,50,540.0,,540.0,250.0,23,27,SGLP-0059,,CGH Validation
CGH15-206,1367 Tumor,DNA,7/10/2017,,5.00,50,250.0,,250.0,248.0,50,0,SGLP-0060,,CGH Validation
CGH15-210,1368 Tumor,DNA,7/10/2017,,5.70,50,285.0,,285.0,250.0,44,6,SGLP-0061,,CGH Validation
CGH15-211,1369 Tumor,DNA,7/10/2017,,17.60,50,880.0,,880.0,250.0,14,36,SGLP-0062,,CGH Validation
CGH15-246,1370 Tumor,DNA,7/10/2017,,4.30,50,215.0,,215.0,213.0,50,0,SGLP-0063,,CGH Validation
CGH15-249,1000 Tumor,DNA,,,28.96,10,289.6,,289.6,250.0,9,41,SGLP-0603,DNA from Dermpath/Swapna,NRAS Amplified
CGH15-253,1371 Tumor,DNA,7/10/2017,,4.60,50,230.0,,230.0,232.0,50,-0,SGLP-0064,,CGH Validation
CGH15-263,1372 Tumor,DNA,7/10/2017,,5.90,50,295.0,,295.0,250.0,42,8,SGLP-0065,,CGH Validation
CGH16-002,1373 Tumor,DNA,7/10/2017,,29.20,50,1460.0,,1460.0,250.0,9,41,SGLP-0066,,CGH Validation
CGH16-023,1374 Tumor,DNA,7/10/2017,,7.50,50,375.0,,375.0,250.0,33,17,SGLP-0067,,CGH Validation
CGH16-025,1375 Tumor,DNA,7/10/2017,,8.40,50,420.0,,420.0,250.0,30,20,SGLP-0068,,CGH Validation
CGH16-032,1376 Tumor,DNA,7/10/2017,,12.80,50,640.0,,640.0,250.0,20,30,SGLP-0069,,CGH Validation
CGH16-035,1377 Tumor,DNA,7/10/2017,,4.20,50,210.0,,210.0,208.0,50,0,SGLP-0070,,CGH Validation
CGH16-038,1378 Tumor,DNA,7/10/2017,,26.60,50,1330.0,,1330.0,250.0,9,41,SGLP-0071,,CGH Validation
CGH16-053,1379 Tumor,DNA,7/10/2017,,5.60,50,280.0,,280.0,250.0,45,5,SGLP-0072,,CGH Validation
CGH16-054,1380 Tumor,DNA,7/10/2017,,6.10,50,305.0,,305.0,250.0,41,9,SGLP-0073,,CGH Validation
CGH16-062,1381 Tumor,DNA,7/10/2017,,4.90,50,245.0,,245.0,245.0,50,0,SGLP-0074,,CGH Validation
CGH16-071,1382 Tumor,DNA,7/10/2017,,4.70,50,235.0,,235.0,233.0,50,0,SGLP-0075,,CGH Validation
CGH16-087,1383 Tumor,DNA,7/10/2017,,8.60,50,430.0,,430.0,250.0,29,21,SGLP-0076,,CGH Validation
CGH16-089,1384 Tumor,DNA,7/10/2017,,3.90,50,195.0,,195.0,195.5,50,-0,SGLP-0077,,CGH Validation
CGH16-093,1385 Tumor,DNA,7/10/2017,,6.20,50,310.0,,310.0,250.0,40,10,SGLP-0078,,CGH Validation
CGH16-097,1386 Tumor,DNA,7/10/2017,,8.10,50,405.0,,405.0,250.0,31,19,SGLP-0079,,CGH Validation
CGH16-105,1387 Tumor,DNA,7/10/2017,,12.10,50,605.0,,605.0,250.0,21,29,SGLP-0080,,CGH Validation
CGH16-117,1388 Tumor,DNA,7/10/2017,,24.40,50,1220.0,,1220.0,250.0,10,40,SGLP-0081,,CGH Validation
CGH16-123,1389 Tumor,DNA,7/10/2017,,15.20,50,760.0,,760.0,250.0,16,34,SGLP-0082,,CGH Validation
CGH16-130,1390 Tumor,DNA,7/10/2017,,6.20,50,310.0,,310.0,250.0,40,10,SGLP-0083,,CGH Validation
CGH16-136,1391 Tumor,DNA,7/10/2017,,5.90,50,295.0,,295.0,250.0,42,8,SGLP-0084,,CGH Validation
CGH16-172-2,1392 Tumor,DNA,7/10/2017,,6.10,50,305.0,,305.0,250.0,41,9,SGLP-0085,,CGH Validation
CGH16-179,1393 Tumor,DNA,7/10/2017,,4.00,50,200.0,,200.0,202.0,51,-1,SGLP-0086,,CGH Validation
CGH16-198,1394 Tumor,DNA,7/10/2017,,6.50,50,325.0,,325.0,250.0,38,12,SGLP-0087,,CGH Validation
CGH16-200,494 nevus or nevus like,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0408,,Nevus Library
CGH16-209,1395 Tumor,DNA,7/10/2017,,5.00,50,250.0,,250.0,250.0,50,0,SGLP-0088,,CGH Validation
CGH16-215,1396 Tumor,DNA,7/10/2017,,6.60,50,330.0,,330.0,250.0,38,12,SGLP-0089,,CGH Validation
CGH16-222,1397 Tumor,DNA,7/10/2017,,7.40,50,370.0,,370.0,250.0,34,16,SGLP-0090,,CGH Validation
CGH16-250,1398 Tumor,DNA,7/10/2017,,3.00,50,150.0,,150.0,149.0,50,0,SGLP-0091,,CGH Validation
CGH16-254,1399 Tumor,DNA,7/10/2017,,3.20,50,160.0,,160.0,162.0,51,-1,SGLP-0092,,CGH Validation
CGH17-001,1400 Tumor,DNA,7/10/2017,,3.90,50,195.0,,195.0,197.0,51,-1,SGLP-0093,,CGH Validation
CGH17-003,1401 Tumor,DNA,7/10/2017,,7.10,50,355.0,,355.0,250.0,35,15,SGLP-0094,,CGH Validation
CGH17-008,1402 Tumor,DNA,7/10/2017,,6.60,50,330.0,,330.0,250.0,38,12,SGLP-0095,,CGH Validation
CGH17-015,1403 Tumor,DNA,7/10/2017,,2.10,50,105.0,,105.0,106.0,50,-0,SGLP-0096,,CGH Validation
CGH17-017,1404 Tumor,DNA,7/10/2017,,2.40,50,120.0,,120.0,119.0,50,0,SGLP-0185,,CGH Validation
CGH17-021,1405 Tumor,DNA,7/10/2017,,4.00,50,200.0,,200.0,199.0,50,0,SGLP-0186,,CGH Validation
CGH17-024,1406 Tumor,DNA,7/10/2017,,4.20,50,210.0,,210.0,208.0,50,0,SGLP-0187,,CGH Validation
CGH17-026,1407 Tumor,DNA,7/10/2017,,3.80,50,190.0,,190.0,189.0,50,0,SGLP-0188,,CGH Validation
CGH17-031,1408 Tumor,DNA,7/10/2017,,5.00,50,250.0,,250.0,249.0,50,0,SGLP-0189,,CGH Validation
CGH17-033,1409 Tumor,DNA,7/10/2017,,3.20,50,160.0,,160.0,159.0,50,0,SGLP-0190,,CGH Validation
CGH17-039,1410 Tumor,DNA,7/10/2017,,3.00,50,150.0,,150.0,150.0,50,0,SGLP-0191,,CGH Validation
CGH17-052,1411 Tumor,DNA,7/10/2017,,2.60,50,130.0,,130.0,129.0,50,0,SGLP-0192,,CGH Validation
CGH17-058,1412 Tumor,DNA,7/10/2017,,4.30,50,215.0,,215.0,215.0,50,0,SGLP-0193,,CGH Validation
CGH17-076,1413 Tumor,DNA,7/10/2017,,4.70,50,235.0,,235.0,235.0,50,0,SGLP-0194,,CGH Validation
CGH17-083,1414 Tumor,DNA,7/10/2017,,4.00,50,200.0,,200.0,201.0,50,-0,SGLP-0195,,CGH Validation
CGH17-095,1415 Tumor,DNA,7/10/2017,,2.90,50,145.0,,145.0,143.0,49,1,SGLP-0196,,CGH Validation
CGH17-097,1416 Tumor,DNA,7/10/2017,,2.10,50,105.0,,105.0,106.0,50,-0,SGLP-0197,,CGH Validation
CGH17-104,1417 Tumor,DNA,7/10/2017,,4.40,50,220.0,,220.0,220.0,50,0,SGLP-0198,,CGH Validation
CGH17-135,495 nevus or nevus like,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0409,,Nevus Library
CGH17-240,497 nevus or nevus like,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0411,,Nevus Library
CGH18-012-D,624 Nevus?,DNA,,,6.78,50,339.0,,339.0,250.0,37,13,SGLP-0353,DNA from Dermpath/Swapna,Possible TERT Fusion
CGH18-137,498 DPN-mm,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0412,,Nevus Library
CGH18-139,496 nevus or nevus like,DNA,,Qiagen FFPE DNA columns,25.00,10,250.0,,250.0,250.0,10,40,SGLP-0410,,Nevus Library
CGH19-097_1,1003 Tumor,DNA,,,31.92,10,319.2,,319.2,250.0,8,42,SGLP-0606,Atypical Spitz tumor-nodule,Atypical Spitz Progression
CGH19-097_2,1134 Nevus,DNA,8/17/2019,,22.20,96,2131.2,,2131.2,250.0,11,39,SGLP-0607,Atypical Spitz tumor-nodule,Atypical Spitz Progression
CHG11-402_NA,,,,,,,0.0,,0.0,22.0,Infinity,-Infinity,CHG11-402,,2010-2017
CHG12-335_NA,,DNA,,,,,0.0,,0.0,100.0,Infinity,-Infinity,CHG12-335,BRAF,2010-2017
CM D-01,806 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,11.50,48,552.0,,552.0,250.0,22,28,SGLP-0455,,Conjunctival Melanoma
CM D-02,807 PAM,DNA,5/17/2019,Qiagen FFPE DNA columns,0.89,48,42.6,,42.6,43.0,48,2,SGLP-0456,,Conjunctival Melanoma
CM D-03,808 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,2.60,48,124.8,,124.8,125.0,48,2,SGLP-0457,,Conjunctival Melanoma
CM D-04,809 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,13.80,48,662.4,,662.4,250.0,18,32,SGLP-0458,,Conjunctival Melanoma
CM D-05,810 NORMAL,DNA,5/17/2019,Qiagen FFPE DNA columns,7.47,48,358.6,,358.6,250.0,33,17,SGLP-0459,,Conjunctival Melanoma
CM D-06,811 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,29.00,48,1392.0,,1392.0,250.0,9,41,SGLP-0460,,Conjunctival Melanoma
CM D-07,812 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,9.20,48,441.6,,441.6,250.0,27,23,SGLP-0461,,Conjunctival Melanoma
CM D-08,813 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,45.20,48,2169.6,,2169.6,250.0,6,44,SGLP-0462,,Conjunctival Melanoma
CM D-09,814 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,3.74,48,179.5,,179.5,180.0,48,2,SGLP-0463,,Conjunctival Melanoma
CM D-10,815 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,8.84,48,424.3,,424.3,250.0,28,22,SGLP-0464,,Conjunctival Melanoma
CM D-11,816 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,2.94,48,141.1,,141.1,141.0,48,2,SGLP-0465,,Conjunctival Melanoma
CM D-12,817 PAM,DNA,5/17/2019,Qiagen FFPE DNA columns,1.00,48,48.0,,48.0,48.0,48,2,SGLP-0466,,Conjunctival Melanoma
CM D-13,818 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,14.90,48,715.2,,715.2,250.0,17,33,SGLP-0467,,Conjunctival Melanoma
CM D-14,819 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,10.60,48,508.8,,508.8,250.0,24,26,SGLP-0468,,Conjunctival Melanoma
CM D-15,820 NORMAL,DNA,5/17/2019,Qiagen FFPE DNA columns,2.74,48,131.5,,131.5,132.0,48,2,SGLP-0469,,Conjunctival Melanoma
CM D-16,821 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,15.80,48,758.4,,758.4,250.0,16,34,SGLP-0470,,Conjunctival Melanoma
CM D-17,822 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,9.32,48,447.4,,447.4,250.0,27,23,SGLP-0471,,Conjunctival Melanoma
CM D-18,823 NORMAL,DNA,5/17/2019,Qiagen FFPE DNA columns,0.47,48,22.3,,22.3,23.0,49,1,SGLP-0472,Not sufficient for LP,Conjunctival Melanoma
CM D-19,825 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,25.60,48,1228.8,,1228.8,250.0,10,40,SGLP-0473,,Conjunctival Melanoma
CM D-20,826 NORMAL,DNA,5/17/2019,Qiagen FFPE DNA columns,0.06,48,2.8,,2.8,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-21,827 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,1.15,48,55.2,,55.2,55.0,48,2,SGLP-0474,,Conjunctival Melanoma
CM D-22,828 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,6.22,48,298.6,,298.6,250.0,40,10,SGLP-0475,,Conjunctival Melanoma
CM D-23,829 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,9.66,48,463.7,,463.7,250.0,26,24,SGLP-0476,,Conjunctival Melanoma
CM D-24,830 MELANOMA,DNA,5/17/2019,Qiagen FFPE DNA columns,18.90,48,907.2,,907.2,250.0,13,37,SGLP-0477,,Conjunctival Melanoma
CM D-25,831 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,48.20,48,2313.6,,2313.6,250.0,5,45,SGLP-0478,,Conjunctival Melanoma
CM D-26,832 NORMAL,DNA,5/19/2019,Qiagen FFPE DNA columns,5.45,48,261.6,,261.6,250.0,46,4,SGLP-0479,,Conjunctival Melanoma
CM D-27,833 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,15.90,48,763.2,,763.2,250.0,16,34,SGLP-0480,,Conjunctival Melanoma
CM D-28,834 NORMAL,DNA,5/19/2019,Qiagen FFPE DNA columns,0.39,48,18.5,,18.5,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-29,835 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,7.23,48,347.0,,347.0,250.0,35,15,SGLP-0481,,Conjunctival Melanoma
CM D-30,837 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,17.30,48,830.4,,830.4,250.0,14,36,SGLP-0482,,Conjunctival Melanoma
CM D-31,838 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,14.80,48,710.4,,710.4,250.0,17,33,SGLP-0483,,Conjunctival Melanoma
CM D-32,839 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,38.80,48,1862.4,,1862.4,250.0,6,44,SGLP-0484,,Conjunctival Melanoma
CM D-33,840 PAM,DNA,5/19/2019,Qiagen FFPE DNA columns,20.80,48,998.4,,998.4,250.0,12,38,SGLP-0485,,Conjunctival Melanoma
CM D-34,841 NORMAL,DNA,5/19/2019,Qiagen FFPE DNA columns,26.00,48,1248.0,,1248.0,250.0,10,40,SGLP-0486,,Conjunctival Melanoma
CM D-35,842 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,58.00,48,2784.0,,2784.0,250.0,4,46,SGLP-0487,,Conjunctival Melanoma
CM D-36,843 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,4.58,48,219.8,,219.8,220.0,48,2,SGLP-0488,,Conjunctival Melanoma
CM D-37,844 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,54.00,48,2592.0,,2592.0,250.0,5,45,SGLP-0489,,Conjunctival Melanoma
CM D-38,845 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,36.60,48,1756.8,,1756.8,250.0,7,43,SGLP-0490,,Conjunctival Melanoma
CM D-39,846 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,3.19,48,153.1,,153.1,153.0,48,2,SGLP-0491,,Conjunctival Melanoma
CM D-40,847 MELANOMA,DNA,5/19/2019,Qiagen FFPE DNA columns,15.10,48,724.8,,724.8,250.0,17,33,SGLP-0492,,Conjunctival Melanoma
CM D-41,848 NORMAL,DNA,5/19/2019,Qiagen FFPE DNA columns,5.44,48,261.1,,261.1,250.0,46,4,SGLP-0493,,Conjunctival Melanoma
CM D-42,850 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,5.84,48,280.3,,280.3,250.0,43,7,SGLP-0494,,Conjunctival Melanoma
CM D-43,851 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,18.70,48,897.6,,897.6,250.0,13,37,SGLP-0495,,Conjunctival Melanoma
CM D-44,852 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,0.88,48,42.0,,42.0,42.0,48,2,SGLP-0496,,Conjunctival Melanoma
CM D-45,853 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,3.42,48,164.2,,164.2,164.0,48,2,SGLP-0497,,Conjunctival Melanoma
CM D-46,854 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,2.81,48,134.9,,134.9,135.0,48,2,SGLP-0498,,Conjunctival Melanoma
CM D-47,855 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,2.64,48,126.7,,126.7,127.0,48,2,SGLP-0499,,Conjunctival Melanoma
CM D-48,856 NEVUS,DNA,5/19/2019,Qiagen FFPE DNA columns,4.91,48,235.7,,235.7,236.0,48,2,SGLP-0500,,Conjunctival Melanoma
CM D-49,857 NEVUS,DNA,6/5/2019,Qiagen FFPE DNA columns,2.31,48,110.9,,110.9,110.9,48,2,SGLP-0501,,Conjunctival Melanoma
CM D-50,858 NEVUS,DNA,6/5/2019,Qiagen FFPE DNA columns,3.00,48,144.0,,144.0,144.0,48,2,SGLP-0502,,Conjunctival Melanoma
CM D-51,859 NEVUS,DNA,6/5/2019,Qiagen FFPE DNA columns,21.30,48,1022.4,,1022.4,250.0,12,38,SGLP-0503,,Conjunctival Melanoma
CM D-52,860 NEVUS,DNA,6/5/2019,Qiagen FFPE DNA columns,9.89,48,474.7,,474.7,250.0,25,25,SGLP-0504,,Conjunctival Melanoma
CM D-53,861 NEVUS,DNA,6/5/2019,Qiagen FFPE DNA columns,25.10,48,1204.8,,1204.8,250.0,10,40,SGLP-0505,,Conjunctival Melanoma
CM D-54,863 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,2.41,48,115.7,,115.7,115.7,48,2,SGLP-0506,,Conjunctival Melanoma
CM D-55,864 NORMAL,DNA,6/5/2019,Qiagen FFPE DNA columns,1.62,48,77.8,,77.8,77.8,48,2,SGLP-0507,,Conjunctival Melanoma
CM D-56,865 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,41.00,48,1968.0,,1968.0,250.0,6,44,SGLP-0508,,Conjunctival Melanoma
CM D-57,866 NORMAL,DNA,6/5/2019,Qiagen FFPE DNA columns,13.50,48,648.0,,648.0,250.0,19,31,SGLP-0509,,Conjunctival Melanoma
CM D-58,867 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,0.68,48,32.5,,32.5,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-59,868 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,0.33,48,15.6,,15.6,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-60,869 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,2.33,48,111.8,,111.8,111.8,48,2,SGLP-0510,,Conjunctival Melanoma
CM D-61,870 NORMAL,DNA,6/5/2019,Qiagen FFPE DNA columns,0.55,48,26.2,,26.2,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-62,871 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,0.60,48,28.6,,28.6,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-63,872 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,18.00,48,864.0,,864.0,250.0,14,36,SGLP-0511,,Conjunctival Melanoma
CM D-64,873 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,4.63,48,222.2,,222.2,222.2,48,2,SGLP-0512,,Conjunctival Melanoma
CM D-65,874 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,2.22,48,106.6,,106.6,106.6,48,2,SGLP-0513,,Conjunctival Melanoma
CM D-66,875 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,2.40,48,115.2,,115.2,115.2,48,2,SGLP-0514,,Conjunctival Melanoma
CM D-67,877 PAM,DNA,6/5/2019,Qiagen FFPE DNA columns,0.52,48,25.1,,25.1,,0,50,,Not sufficient for LP,Conjunctival Melanoma
CM D-68,883 Normal,DNA,6/7/2019,Qiagen FFPE DNA columns,0.00,96,0.0,,0.0,,NaN,NaN,,Not sufficient for LP,Conjunctival Melanoma
CM D-69,980 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,2.35,96,225.6,,225.6,226.0,96,-46,SGLP-0559,,Conjunctival Melanoma
CM D-70,981 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,4.52,96,433.9,,433.9,250.0,55,-5,SGLP-0560,,Conjunctival Melanoma
CM D-71,982 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,18.00,96,1728.0,,1728.0,250.0,14,36,SGLP-0561,,Conjunctival Melanoma
CM D-72,983 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,0.50,96,47.6,,47.6,48.0,97,-47,SGLP-0562,,Conjunctival Melanoma
CM D-73,984 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,0.44,96,42.2,,42.2,42.0,95,-45,SGLP-0563,,Conjunctival Melanoma
CM D-74,985 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,0.19,96,18.6,,18.6,18.0,93,-43,SGLP-0564,,Conjunctival Melanoma
CM D-75,986 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,2.93,96,281.3,,281.3,250.0,85,-35,SGLP-0565,,Conjunctival Melanoma
CM D-76,987 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,1.12,96,107.5,,107.5,108.0,96,-46,SGLP-0566,,Conjunctival Melanoma
CM D-77,988 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,167.00,96,16032.0,,16032.0,250.0,1,49,SGLP-0567,,Conjunctival Melanoma
CM D-78,989 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,51.00,96,4896.0,,4896.0,250.0,5,45,SGLP-0568,,Conjunctival Melanoma
CM D-79,990 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,45.00,96,4320.0,,4320.0,250.0,6,44,SGLP-0569,,Conjunctival Melanoma
CM D-80,991 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,5.07,96,486.7,,486.7,250.0,49,1,SGLP-0570,,Conjunctival Melanoma
CM D-81,992 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,47.30,96,4540.8,,4540.8,250.0,5,45,SGLP-0571,,Conjunctival Melanoma
CM D-82,993 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,1.20,96,115.2,,115.2,115.0,96,-46,SGLP-0572,,Conjunctival Melanoma
CM D-83,994 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,47.50,96,4560.0,,4560.0,250.0,5,45,SGLP-0573,,Conjunctival Melanoma
CM D-84,995 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,0.38,96,36.5,,36.5,18.0,47,3,SGLP-0574,,Conjunctival Melanoma
CM D-85,996 Normal,DNA,7/26/2019,Qiagen FFPE DNA columns,5.08,96,487.7,,487.7,244.0,48,2,SGLP-0575,,Conjunctival Melanoma
CNS_29_Normal_NA,,DNA,,,,,0.0,,0.0,,NaN,NaN,CNS_29_Normal,Jantima CNS,2010-2017
CNS_29_Tumor_NA,,DNA,,,,,0.0,,0.0,,NaN,NaN,CNS_29_Tumor,Jantima CNS,2010-2017
CNS_30_Tumor_NA,,DNA,,,,,0.0,,0.0,,NaN,NaN,CNS_30_Tumor,Jantima CNS,2010-2017
CNS_31_Tumor_NA,,DNA,,,,,0.0,,0.0,,NaN,NaN,CNS_31_Tumor,Jantima CNS,2010-2017
